benchmark_id,benchmark_family,granularity,semantic_label_mode,rollback_split_condition,method_id,compiler,compiler_id,opt_level,profile_condition,status,error_message,throughput_bytes_per_sec,compiled_instruction_count,binary_size_bytes
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O2,-O2,same_A,completed,,5869978260869.565,3,29672
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O3,-O3,same_A,completed,,5294490196078.432,3,29672
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_Os,-Os,same_A,completed,,185421281.8438643,1,29664
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O2,-O2,same_B,completed,,176325759.80190495,5,29528
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O3,-O3,same_B,completed,,193674188.3369784,5,29456
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_Os,-Os,same_B,completed,,165664542.16763687,4,29488
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O2,-O2,same_B,completed,,4592224489795.918,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O3,-O3,same_B,completed,,3879637931034.4824,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_Os,-Os,same_B,completed,,242271909.49055058,4,25352
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O2,-O2,same_B,completed,,181837502.717231,5,29528
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O3,-O3,same_B,completed,,195556293.2957665,5,29456
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_Os,-Os,same_B,completed,,165675031.93576768,4,29488
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O2,-O2,same_B,completed,,5000422222222.223,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O3,-O3,same_B,completed,,5233000000000.0,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_Os,-Os,same_B,completed,,207717196.1469406,4,25352
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O2,-O2,same_B,completed,,179244877.2156779,26,29488
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O3,-O3,same_B,completed,,198103647.88069004,26,29416
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_Os,-Os,same_B,completed,,169875661.51546493,20,29448
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O2,-O2,same_B,completed,,4687895833333.333,17,29456
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O3,-O3,same_B,completed,,5000422222222.223,17,29456
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_Os,-Os,same_B,completed,,192603783.2748438,17,29456
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O2,-O2,same_B,completed,,195660869.2174052,23,29488
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O3,-O3,same_B,completed,,231260251.67212737,23,29416
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_Os,-Os,same_B,completed,,201179797.53186643,20,29448
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O2,-O2,same_B,completed,,4891717391304.348,20,29456
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O3,-O3,same_B,completed,,4891717391304.348,20,29456
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_Os,-Os,same_B,completed,,192660676.13906357,20,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O2,-O2,same_B,completed,,194491598.67238277,26,29488
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O3,-O3,same_B,completed,,216892681.88771304,26,29416
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_Os,-Os,same_B,completed,,188965355.07791016,19,29448
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O2,-O2,same_B,completed,,5233000000000.0,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O3,-O3,same_B,completed,,4500380000000.0,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_Os,-Os,same_B,completed,,197895449.66844317,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O2,-O2,same_B,completed,,173172529.92168647,4,29696
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O3,-O3,same_B,completed,,201359464.30377117,4,29632
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_Os,-Os,same_B,completed,,154864040.85312557,1,29656
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O2,-O2,same_B,completed,,4245641509433.9624,3,29672
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O3,-O3,same_B,completed,,4500380000000.0,3,29672
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_Os,-Os,same_B,completed,,193113717.2109868,1,29664
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O2,-O2,A_to_B,completed,,169948793.0878221,5,29528
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O3,-O3,A_to_B,completed,,183658994.44988573,5,29456
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_Os,-Os,A_to_B,completed,,162625581.51804304,4,29488
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O2,-O2,A_to_B,completed,,5000422222222.223,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O3,-O3,A_to_B,completed,,4500380000000.0,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_Os,-Os,A_to_B,completed,,242609132.5461242,4,25352
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O2,-O2,A_to_B,completed,,182886815.624205,5,29528
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O3,-O3,A_to_B,completed,,184865022.95829713,5,29456
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_Os,-Os,A_to_B,completed,,166292478.59811756,4,29488
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O2,-O2,A_to_B,completed,,4091254545454.5454,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O3,-O3,A_to_B,completed,,4687895833333.333,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_Os,-Os,A_to_B,completed,,210940019.34859726,4,25352
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O2,-O2,A_to_B,completed,,181533985.93996817,26,29488
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O3,-O3,A_to_B,completed,,187529898.07568902,26,29416
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_Os,-Os,A_to_B,completed,,170832346.38534093,20,29448
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O2,-O2,A_to_B,completed,,4891717391304.348,17,29456
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O3,-O3,A_to_B,completed,,4687895833333.333,17,29456
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_Os,-Os,A_to_B,completed,,191892746.98135558,17,29456
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O2,-O2,A_to_B,completed,,199346376.2774809,26,29488
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O3,-O3,A_to_B,completed,,220067266.4378812,26,29416
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_Os,-Os,A_to_B,completed,,201002605.66708028,19,29448
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O2,-O2,A_to_B,completed,,4500380000000.0,20,29456
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O3,-O3,A_to_B,completed,,4787638297872.341,20,29456
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_Os,-Os,A_to_B,completed,,191518571.47720695,20,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O2,-O2,A_to_B,completed,,189207347.01565328,26,29488
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O3,-O3,A_to_B,completed,,206301662.74268195,26,29416
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_Os,-Os,A_to_B,completed,,190605872.1981185,19,29448
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O2,-O2,A_to_B,completed,,4687895833333.333,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O3,-O3,A_to_B,completed,,5000422222222.223,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_Os,-Os,A_to_B,completed,,197304089.1984694,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O2,-O2,A_to_B,completed,,174980384.41110852,4,29696
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O3,-O3,A_to_B,completed,,193237100.79512498,4,29632
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_Os,-Os,A_to_B,completed,,153559481.19021067,1,29656
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O2,-O2,A_to_B,completed,,4891717391304.348,3,29672
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O3,-O3,A_to_B,completed,,4787638297872.341,3,29672
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_Os,-Os,A_to_B,completed,,190562611.89315167,1,29664
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O2,-O2,B_to_A,completed,,155654232.11370492,5,29528
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O3,-O3,B_to_A,completed,,167616114.1000548,5,29456
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_Os,-Os,B_to_A,completed,,145516285.0905344,4,29488
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O2,-O2,B_to_A,completed,,5294490196078.432,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O3,-O3,B_to_A,completed,,4821767857142.857,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_Os,-Os,B_to_A,completed,,232421158.8220003,4,25352
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O2,-O2,B_to_A,completed,,162750090.10898668,5,29528
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O3,-O3,B_to_A,completed,,174625357.95679426,5,29456
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_Os,-Os,B_to_A,completed,,144127356.9169591,4,29488
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O2,-O2,B_to_A,completed,,5869978260869.565,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O3,-O3,B_to_A,completed,,5510591836734.693,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_Os,-Os,B_to_A,completed,,189345639.46639138,4,25352
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O2,-O2,B_to_A,completed,,157749297.9189658,26,29488
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O3,-O3,B_to_A,completed,,174196478.5111507,26,29416
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_Os,-Os,B_to_A,completed,,154169887.82931513,20,29448
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O2,-O2,B_to_A,completed,,5400380000000.0,17,29456
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O3,-O3,B_to_A,completed,,5745085106382.9795,17,29456
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_Os,-Os,B_to_A,completed,,160257699.98902014,17,29456
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O2,-O2,B_to_A,completed,,171507386.6844683,23,29488
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O3,-O3,B_to_A,completed,,202496227.83572263,23,29416
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_Os,-Os,B_to_A,completed,,169294942.45003957,20,29448
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O2,-O2,B_to_A,completed,,5745085106382.9795,20,29456
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O3,-O3,B_to_A,completed,,5510591836734.693,20,29456
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_Os,-Os,B_to_A,completed,,168203230.02228847,20,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O2,-O2,B_to_A,completed,,162308099.2053474,26,29488
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O3,-O3,B_to_A,completed,,178223657.59176058,26,29416
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_Os,-Os,B_to_A,completed,,163433335.3912379,19,29448
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O2,-O2,B_to_A,completed,,5510591836734.693,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O3,-O3,B_to_A,completed,,4909436363636.363,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_Os,-Os,B_to_A,completed,,167372370.50164166,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O2,-O2,B_to_A,completed,,147168246.16135916,4,29696
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O3,-O3,B_to_A,completed,,171787919.196649,4,29632
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_Os,-Os,B_to_A,completed,,134628568.4655268,1,29656
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O2,-O2,B_to_A,completed,,5510591836734.693,3,29672
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O3,-O3,B_to_A,completed,,5869978260869.565,3,29672
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_Os,-Os,B_to_A,completed,,181032968.47700304,1,29664
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O2,-O2,uniform,completed,,146576432.60238457,5,29528
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_O3,-O3,uniform,completed,,162056192.33156046,5,29456
BM1,Small C-like lexer,coarse,coarse,off,B1,gcc,gcc_Os,-Os,uniform,completed,,142401415.05404016,4,29488
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O2,-O2,uniform,completed,,5510591836734.693,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_O3,-O3,uniform,completed,,4655500000000.0,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B1,clang,clang_Os,-Os,uniform,completed,,227381548.8646459,4,25352
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O2,-O2,uniform,completed,,158487617.99893525,5,29528
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_O3,-O3,uniform,completed,,170109246.55096272,5,29456
BM1,Small C-like lexer,coarse,coarse,off,B2,gcc,gcc_Os,-Os,uniform,completed,,143862434.5671777,4,29488
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O2,-O2,uniform,completed,,4737175438596.491,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_O3,-O3,uniform,completed,,6136795454545.455,4,29456
BM1,Small C-like lexer,coarse,coarse,off,B2,clang,clang_Os,-Os,uniform,completed,,189714541.86108112,4,25352
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O2,-O2,uniform,completed,,166387832.60589996,26,29488
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_O3,-O3,uniform,completed,,174234583.26020297,26,29416
BM1,Small C-like lexer,coarse,coarse,off,B3,gcc,gcc_Os,-Os,uniform,completed,,153724452.93601584,20,29448
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O2,-O2,uniform,completed,,5869978260869.565,17,29456
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_O3,-O3,uniform,completed,,5400380000000.0,17,29456
BM1,Small C-like lexer,coarse,coarse,off,B3,clang,clang_Os,-Os,uniform,completed,,176332259.7413453,17,29456
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O2,-O2,uniform,completed,,189810961.58496466,23,29488
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_O3,-O3,uniform,completed,,226429128.47691005,23,29416
BM1,Small C-like lexer,coarse,coarse,off,B4,gcc,gcc_Os,-Os,uniform,completed,,190760898.74558806,20,29448
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O2,-O2,uniform,completed,,5869978260869.565,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_O3,-O3,uniform,completed,,5745085106382.9795,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B4,clang,clang_Os,-Os,uniform,completed,,184040453.33471465,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O2,-O2,uniform,completed,,179477584.1624171,26,29488
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_O3,-O3,uniform,completed,,196117580.9218621,26,29416
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,gcc,gcc_Os,-Os,uniform,completed,,178864475.97389823,19,29448
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O2,-O2,uniform,completed,,4909436363636.363,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_O3,-O3,uniform,completed,,5745085106382.9795,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_TREE,clang,clang_Os,-Os,uniform,completed,,184391346.50841996,21,29456
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O2,-O2,uniform,completed,,159132377.0346884,4,29696
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_O3,-O3,uniform,completed,,188224395.09284735,4,29632
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,gcc,gcc_Os,-Os,uniform,completed,,143684448.5832114,1,29656
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O2,-O2,uniform,completed,,5192673076923.077,3,29672
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_O3,-O3,uniform,completed,,5625395833333.333,3,29672
BM1,Small C-like lexer,coarse,coarse,off,B5_DAG,clang,clang_Os,-Os,uniform,completed,,180886832.43220067,1,29664
BM1,Small C-like lexer,coarse,coarse,on,B1,gcc,gcc_O2,-O2,same_A,completed,,154675747.97646803,5,29528
BM1,Small C-like lexer,coarse,coarse,on,B1,gcc,gcc_O3,-O3,same_A,completed,,160239154.946294,5,29456
BM1,Small C-like lexer,coarse,coarse,on,B1,gcc,gcc_Os,-Os,same_A,completed,,144935712.11566558,4,29488
BM1,Small C-like lexer,coarse,coarse,on,B1,clang,clang_O2,-O2,same_A,completed,,6000422222222.223,4,29456
BM1,Small C-like lexer,coarse,coarse,on,B1,clang,clang_O3,-O3,same_A,completed,,5510591836734.693,4,29456
BM1,Small C-like lexer,coarse,coarse,on,B1,clang,clang_Os,-Os,same_A,completed,,180830987.16056395,4,25352
BM1,Small C-like lexer,coarse,coarse,on,B2,gcc,gcc_O2,-O2,same_A,completed,,162654405.39540914,5,29528
BM1,Small C-like lexer,coarse,coarse,on,B2,gcc,gcc_O3,-O3,same_A,completed,,171761474.44941598,5,29456
BM1,Small C-like lexer,coarse,coarse,on,B2,gcc,gcc_Os,-Os,same_A,completed,,148078785.5322948,4,29488
BM1,Small C-like lexer,coarse,coarse,on,B2,clang,clang_O2,-O2,same_A,completed,,5294490196078.432,4,29456
BM1,Small C-like lexer,coarse,coarse,on,B2,clang,clang_O3,-O3,same_A,completed,,5625395833333.333,4,29456
BM1,Small C-like lexer,coarse,coarse,on,B2,clang,clang_Os,-Os,same_A,completed,,180128188.87846738,4,25352
BM1,Small C-like lexer,coarse,coarse,on,B3,gcc,gcc_O2,-O2,same_A,completed,,150393809.11244377,34,29488
BM1,Small C-like lexer,coarse,coarse,on,B3,gcc,gcc_O3,-O3,same_A,completed,,169297808.37463596,34,29416
BM1,Small C-like lexer,coarse,coarse,on,B3,gcc,gcc_Os,-Os,same_A,completed,,152014786.05705896,23,29448
BM1,Small C-like lexer,coarse,coarse,on,B3,clang,clang_O2,-O2,same_A,completed,,6136795454545.455,20,29456
BM1,Small C-like lexer,coarse,coarse,on,B3,clang,clang_O3,-O3,same_A,completed,,5745085106382.9795,20,29456
BM1,Small C-like lexer,coarse,coarse,on,B3,clang,clang_Os,-Os,same_A,completed,,159150479.1565854,20,29456
BM1,Small C-like lexer,coarse,coarse,on,B4,gcc,gcc_O2,-O2,same_A,completed,,179509083.85010585,32,29488
BM1,Small C-like lexer,coarse,coarse,on,B4,gcc,gcc_O3,-O3,same_A,completed,,222175504.6526037,32,29416
BM1,Small C-like lexer,coarse,coarse,on,B4,gcc,gcc_Os,-Os,same_A,completed,,178085426.184498,22,29448
BM1,Small C-like lexer,coarse,coarse,on,B4,clang,clang_O2,-O2,same_A,completed,,6279511627906.977,23,29456
BM1,Small C-like lexer,coarse,coarse,on,B4,clang,clang_O3,-O3,same_A,completed,,5192673076923.077,23,29456
BM1,Small C-like lexer,coarse,coarse,on,B4,clang,clang_Os,-Os,same_A,completed,,179462554.11744532,23,29456
BM1,Small C-like lexer,coarse,coarse,on,B5_TREE,gcc,gcc_O2,-O2,same_A,completed,,190620305.4228367,27,29488
BM1,Small C-like lexer,coarse,coarse,on,B5_TREE,gcc,gcc_O3,-O3,same_A,completed,,217937056.13582817,27,29416
BM1,Small C-like lexer,coarse,coarse,on,B5_TREE,gcc,gcc_Os,-Os,same_A,completed,,182106281.88743252,23,29448
BM1,Small C-like lexer,coarse,coarse,on,B5_TREE,clang,clang_O2,-O2,same_A,completed,,6000422222222.223,24,29456
BM1,Small C-like lexer,coarse,coarse,on,B5_TREE,clang,clang_O3,-O3,same_A,completed,,5625395833333.333,24,29456
BM1,Small C-like lexer,coarse,coarse,on,B5_TREE,clang,clang_Os,-Os,same_A,completed,,185379654.8473712,24,29456
BM1,Small C-like lexer,coarse,coarse,on,B5_DAG,gcc,gcc_O2,-O2,same_A,completed,,164538580.97287863,4,29728
BM1,Small C-like lexer,coarse,coarse,on,B5_DAG,gcc,gcc_O3,-O3,same_A,completed,,169088956.45013323,4,29664
BM1,Small C-like lexer,coarse,coarse,on,B5_DAG,gcc,gcc_Os,-Os,same_A,completed,,150178087.55545074,1,29688
BM1,Small C-like lexer,coarse,coarse,on,B5_DAG,clang,clang_O2,-O2,same_A,completed,,5869978260869.565,3,29704
BM1,Small C-like lexer,coarse,coarse,on,B5_DAG,clang,clang_O3,-O3,same_A,completed,,5625395833333.333,3,29704
BM1,Small C-like lexer,coarse,coarse,on,B5_DAG,clang,clang_Os,-Os,same_A,completed,,187743179.8397481,1,29704
BM1,Small C-like lexer,coarse,coarse,on,B1,gcc,gcc_O2,-O2,same_B,completed,,174769052.48997688,5,29528
BM1,Small C-like lexer,coarse,coarse,on,B1,gcc,gcc_O3,-O3,same_B,completed,,185991324.44397423,5,29456
BM1,Small C-like lexer,coarse,coarse,on,B1,gcc,gcc_Os,-Os,same_B,completed,,166569201.06832165,4,29488
BM1,Small C-like lexer,coarse,coarse,on,B1,clang,clang_O2,-O2,same_B,completed,,4787638297872.341,4,29456
BM1,Small C-like lexer,coarse,coarse,on,B1,clang,clang_O3,-O3,same_B,completed,,4327288461538.4614,4,29456
BM1,Small C-like lexer,coarse,coarse,on,B1,clang,clang_Os,-Os,same_B,completed,,209167259.2571936,4,25352
BM1,Small C-like lexer,coarse,coarse,on,B2,gcc,gcc_O2,-O2,same_B,completed,,180651236.87478876,5,29528
BM1,Small C-like lexer,coarse,coarse,on,B2,gcc,gcc_O3,-O3,same_B,completed,,193971529.107927,5,29456
BM1,Small C-like lexer,coarse,coarse,on,B2,gcc,gcc_Os,-Os,same_B,completed,,164709473.3621392,4,29488
BM1,Small C-like lexer,coarse,coarse,on,B2,clang,clang_O2,-O2,same_B,completed,,4327288461538.4614,4,29456
BM1,Small C-like lexer,coarse,coarse,on,B2,clang,clang_O3,-O3,same_B,completed,,4687895833333.333,4,29456
BM1,Small C-like lexer,coarse,coarse,on,B2,clang,clang_Os,-Os,same_B,completed,,207590529.50488764,4,25352
BM1,Small C-like lexer,coarse,coarse,on,B3,gcc,gcc_O2,-O2,same_B,completed,,173532712.01014888,34,29488
BM1,Small C-like lexer,coarse,coarse,on,B3,gcc,gcc_O3,-O3,same_B,completed,,196413015.584275,34,29416
BM1,Small C-like lexer,coarse,coarse,on,B3,gcc,gcc_Os,-Os,same_B,completed,,167218068.13300812,23,29448
BM1,Small C-like lexer,coarse,coarse,on,B3,clang,clang_O2,-O2,same_B,completed,,5000422222222.223,20,29456
BM1,Small C-like lexer,coarse,coarse,on,B3,clang,clang_O3,-O3,same_B,completed,,4687895833333.333,20,29456
BM1,Small C-like lexer,coarse,coarse,on,B3,clang,clang_Os,-Os,same_B,completed,,176780123.73563784,20,29456
BM1,Small C-like lexer,coarse,coarse,on,B4,gcc,gcc_O2,-O2,same_B,completed,,204223345.20451468,32,29488
BM1,Small C-like lexer,coarse,coarse,on,B4,gcc,gcc_O3,-O3,same_B,completed,,246573195.9214758,32,29416
BM1,Small C-like lexer,coarse,coarse,on,B4,gcc,gcc_Os,-Os,same_B,completed,,193523612.61736217,22,29448
BM1,Small C-like lexer,coarse,coarse,on,B4,clang,clang_O2,-O2,same_B,completed,,5000422222222.223,22,29456
